Card ID,Card Name,Expansion,Collection No.,Stage (Pokémon)/Type (Energy and Trainer),Rule,Category,Previous stage,HP,Type,Weakness,Resistance (Type),Retreat,Move Name,Cost,Damage,Effect Explanation,Stage (Pokémon)/Type (Energy and Trainer)_encoded,Category_encoded,Type_encoded,Weakness_encoded,strat_vector_0,strat_vector_1,strat_vector_2,strat_vector_3,strat_vector_4,strat_vector_5,strat_vector_6,strat_vector_7,strat_vector_8,strat_vector_9,strat_vector_10,strat_vector_11,strat_vector_12,strat_vector_13,strat_vector_14,strat_vector_15,strat_vector_16,strat_vector_17,strat_vector_18,strat_vector_19,strat_vector_20,strat_vector_21,strat_vector_22,strat_vector_23,strat_vector_24,strat_vector_25,strat_vector_26,strat_vector_27,strat_vector_28,strat_vector_29,strat_vector_30,strat_vector_31,strat_vector_32,strat_vector_33,strat_vector_34,strat_vector_35,strat_vector_36,strat_vector_37,strat_vector_38,strat_vector_39,strat_vector_40,strat_vector_41,strat_vector_42,strat_vector_43,strat_vector_44,strat_vector_45,strat_vector_46,strat_vector_47,strat_vector_48,strat_vector_49,strat_vector_50,strat_vector_51,strat_vector_52,strat_vector_53,strat_vector_54,strat_vector_55,strat_vector_56,strat_vector_57,strat_vector_58,strat_vector_59,strat_vector_60,strat_vector_61,strat_vector_62,strat_vector_63,strat_vector_64,strat_vector_65,strat_vector_66,strat_vector_67,strat_vector_68,strat_vector_69,strat_vector_70,strat_vector_71,strat_vector_72,strat_vector_73,strat_vector_74,strat_vector_75,strat_vector_76,strat_vector_77,strat_vector_78,strat_vector_79,strat_vector_80,strat_vector_81,strat_vector_82,strat_vector_83,strat_vector_84,strat_vector_85,strat_vector_86,strat_vector_87,strat_vector_88,strat_vector_89,strat_vector_90,strat_vector_91,strat_vector_92,strat_vector_93,strat_vector_94,strat_vector_95,strat_vector_96,strat_vector_97,strat_vector_98,strat_vector_99,strat_vector_100,strat_vector_101,strat_vector_102,strat_vector_103,strat_vector_104,strat_vector_105,strat_vector_106,strat_vector_107,strat_vector_108,strat_vector_109,strat_vector_110,strat_vector_111,strat_vector_112,strat_vector_113,strat_vector_114,strat_vector_115,strat_vector_116,strat_vector_117,strat_vector_118,strat_vector_119,strat_vector_120,strat_vector_121,strat_vector_122,strat_vector_123,strat_vector_124,strat_vector_125,strat_vector_126,strat_vector_127
169,Duraludon,SCR,106,Basic Pokémon,,None/Missing,,130.0,{M},{R},{G},2.0,Raging Hammer,{M}{M}●,80.0,This attack does 10 more damage for each damage counter on this Pokémon.,1,3,9,7,-1.9768095,1.7923046,0.09791763,2.6121576,0.4802966,-5.521205,0.8939735,-0.6137883,-2.5116668,0.8621864,3.7145789,0.032550298,2.0420263,1.3657205,2.0337741,-0.66959405,1.3978603,1.2903349,-2.3455257,-2.2078001,-0.22862747,-2.0700445,-0.69079316,-1.3391783,1.3476057,0.050354436,0.05916865,1.550691,1.2698939,0.45692024,-2.7252498,-1.5920156,1.5141863,1.8556515,-6.2612686,10.758735,0.87482965,2.6854205,4.4793544,0.31415215,-0.665612,-1.1761985,2.9049373,2.4612894,-0.28460345,6.8584747,0.17366785,0.9084338,-1.3650327,0.9761571,6.1046357,-4.0477357,-3.899638,0.7786788,0.32811144,4.669556,1.7060337,-0.28261167,-0.23674144,-0.07434061,1.4486104,2.4747891,0.59904057,0.84300494,-0.44610044,2.768145,-0.14522034,0.040414225,7.9723654,1.4276156,0.12062004,-3.1636646,-0.3716052,-5.180794,-0.534991,3.4688823,1.2866734,-0.30069873,-1.013421,1.654904,-5.720559,1.101388,-1.6113769,-0.13044956,-0.86242884,3.128137,0.92146903,-5.4194374,-0.22436376,-0.24382341,-0.50685066,-1.8396593,1.706054,1.258252,1.0549124,1.5349056,2.500669,-0.26715747,-0.3261011,-0.92057437,-0.20032297,-1.3284849,2.0028527,0.6559023,2.0789454,-6.154039,-0.4590169,-0.88400227,-0.8348036,0.6560684,5.0424204,-1.424888,-1.9108708,-1.7723974,-1.2080066,0.6821757,-3.5356574,-3.2780042,5.075453,-4.0988035,2.9844418,0.054534663,-0.85303134,-0.8161692,-2.1336408,-0.23328063,-0.69803673,2.2901475
170,Archaludon,SCR,107,Stage 1 Pokémon,,None/Missing,Duraludon,180.0,{M},{R},{G},2.0,[Ability] Metal Bridge,,0.0,All of your Pokémon that have {M} Energy attached have no Retreat Cost.,6,3,9,7,-1.517187,0.0944467,-1.1315511,-0.66062075,0.14554586,1.1670883,0.4219737,-0.09273677,-2.4454575,-1.1298528,-1.0697901,-1.3803678,2.0349965,-0.0827997,3.2099164,1.2452211,5.665408,1.9429597,-2.3339055,-0.416314,1.6952884,-1.3879315,-0.69797796,0.8674882,0.31892496,-3.0169106,-0.41647634,0.4738188,-0.43123305,-0.6552363,-0.23489472,0.021621918,3.3305938,0.016710265,-4.8214664,9.215829,0.3243391,2.2013094,3.7270525,0.6276485,1.6608186,-2.3160076,-0.91298455,1.9507957,0.6431523,6.9631906,-3.6303449,0.594954,-3.8428109,1.8869196,6.476952,-1.0075746,-0.98020434,2.6960835,2.0747492,-0.7857031,-2.1260655,-1.5770041,1.177491,2.4659593,3.2820485,0.17716177,0.82373685,1.4674104,2.0743997,1.2912956,-1.656611,-1.0359751,7.5618234,2.3154612,-1.1731336,-1.3224065,-1.1303887,-2.5567544,0.7430446,1.4817752,1.7685034,-0.3105654,2.090463,2.170894,-3.5281038,1.0915071,-0.6587231,0.22781707,-2.2476826,2.6429791,1.2564175,-3.7648551,-1.272345,-0.0913847,-1.1069018,-5.60658,3.0732806,-0.28759664,-0.9737506,-0.02669975,-2.7043495,-0.42672947,-0.7833618,-1.0762714,-1.8987412,0.09238794,0.1198852,2.1057394,0.7348855,-1.1101596,0.1299887,-1.6969156,-1.3582324,-0.0015877942,5.8819866,-1.4133948,-0.9502594,-2.2534785,-0.21061052,-0.4762531,0.14113642,-3.0039635,2.9882233,-4.5339766,5.1925526,-0.82477957,1.5004673,0.06009465,-1.6188978,-2.2188334,0.93539876,-2.2960713
170,Archaludon,SCR,107,Stage 1 Pokémon,,None/Missing,Duraludon,180.0,{M},{R},{G},2.0,Iron Blaster,{M}{M}●,160.0,"During your next turn, this Pokémon can’t use attacks.",6,3,9,7,-1.454324,0.05139366,-1.6674931,2.1515372,-0.0628389,-6.8696046,1.6700934,0.30205467,-4.0652785,0.59164333,2.627226,-0.31511977,1.2022847,0.27336958,4.6040263,-0.59415203,2.2208867,-1.9009073,-3.002316,-1.2532636,-0.7142697,-1.4794353,-0.7829349,-2.5653636,3.451796,0.23813775,-0.7516379,1.8683803,2.3950417,-0.4342768,-1.0691245,-1.5955904,1.948209,2.3813937,-6.7716265,12.906385,0.59222806,4.3541093,3.8778365,1.1780326,0.9520639,-2.6514935,-0.72382325,3.67771,1.0845048,6.0841255,-3.6384401,2.9665635,-2.6547813,0.70701474,9.131236,-4.6155267,-4.449217,1.6133015,0.7717283,4.0679517,0.34592056,-1.4248862,0.67977184,0.7433729,4.644745,-0.20206808,1.2176654,0.55978024,-0.60216093,1.3242569,0.20853488,0.6753405,9.724613,2.6067283,-0.0034325426,-3.7719555,-1.2609825,-3.150985,1.2060502,3.193803,1.5995764,0.29178518,-0.24486788,0.72856534,-5.9766917,0.8842343,-1.7226051,-0.050371207,-0.12888458,5.974771,1.8266038,-5.366594,0.861158,-0.50214046,-1.8982706,-4.50002,3.3734338,-2.0130055,0.60442775,0.5988949,0.5806701,-0.35268846,1.6987808,-1.1429825,-0.4405727,0.7341457,-0.048911165,1.9403012,2.7122445,-3.2598567,-0.66413486,-0.11595017,-1.3650798,0.12547785,4.6138763,-2.392059,-2.610987,-3.4386568,-1.364926,-0.79735225,-5.607057,-3.986916,8.043758,-1.7415528,4.5706515,-0.3489654,2.4434655,-1.6633973,-1.8600967,-0.95563674,-0.55536103,0.61479264
171,Raging Bolt,SCR,111,Basic Pokémon,,Ancient,,130.0,竜,None/Missing,,3.0,Thunderburst Storm,{L}{F},0.0,This attack does 30 damage to 1 of your opponent’s Pokémon for each Energy attached to this Pokémon. (Don’t apply Weakness and Resistance for Benched Pokémon.),1,0,14,0,-2.63916,1.2241262,-2.0749989,-1.1679037,-0.87984264,1.9185635,0.1355619,1.8564603,-2.930438,0.37496617,-3.3191123,-1.9783521,4.8685365,1.1051672,0.20267956,1.5149691,7.4103007,7.0713687,-1.5693985,-0.1983712,3.9085462,-3.2432046,-2.0554569,-0.46727988,0.44767508,-6.267377,0.852471,2.180188,0.6252697,-2.8721042,-1.3143153,0.6377245,5.2290792,3.722685,-8.642761,16.681643,2.379941,5.5520616,6.693979,-0.5538857,-2.3551595,0.22430186,3.9348407,7.359003,-1.4224557,11.790142,-3.3851984,0.10260708,-3.5235777,4.781668,9.941023,-0.6496191,-7.231395,1.6244632,0.72035265,2.1807697,-2.0046194,-2.8259652,2.2025926,5.587038,3.8061843,1.2186366,2.4540133,1.7839756,2.651862,4.7322006,-3.5530186,-3.6029332,11.287215,2.4306276,-0.55827,-5.568158,-0.33154446,-8.9475975,2.7560067,4.628944,3.8397474,1.6698105,0.39482778,4.4604087,-8.568998,0.63062584,1.2919265,-3.1221125,-2.2839494,2.095287,2.4744275,-9.738191,-0.45003238,1.2054131,4.475571,-1.1228839,0.437797,4.4312115,-2.8217247,0.4791768,0.55101395,-3.9378726,-0.7384945,-2.5081875,0.0010615826,-1.3810303,5.781496,5.823476,1.3657843,-10.102535,0.40893424,-4.9381022,-0.91558856,2.0991378,10.913935,-0.73416317,-2.4760797,-0.23497355,-1.1017212,1.7834315,2.2702408,-4.735002,3.1333463,-11.978742,6.5907626,-0.16965315,-3.5394278,1.0740294,-2.2434394,-1.374912,-0.45148376,1.591647
171,Raging Bolt,SCR,111,Basic Pokémon,,Ancient,,130.0,竜,None/Missing,,3.0,Dragon Headbutt,{L}{F}●,130.0,,1,0,14,0,-2.339594,0.5415073,-0.046856035,4.4653845,-0.6062171,-4.563287,1.5112871,0.49336407,-3.9082763,-0.37829912,3.828074,0.06178727,1.2534863,3.3815844,0.9898324,-0.050689153,1.7316691,1.3484238,-3.786201,-2.3252604,-0.05928157,-1.9050643,-1.9754695,-2.8859951,2.8655968,-1.3428041,-0.029703928,3.6278725,1.1967065,-1.7171383,-0.53982514,-1.2436535,1.8928347,3.4814866,-8.446999,12.145772,0.5757588,4.6900687,4.9822736,-0.07990442,-2.623371,-1.0903817,1.1222196,3.8018672,-0.265186,4.517083,-0.56528056,2.3605554,-1.7913342,-1.6880057,6.4364433,-1.0523186,-5.1005588,1.4574827,-0.26588842,10.186723,1.1008161,-0.31797314,0.5528911,1.6726524,3.0441015,2.8461702,0.07186577,-0.47043663,1.1866561,2.6206136,0.34308028,1.3493992,8.226802,1.5233669,0.25402817,-4.2808065,-2.648195,-4.9293833,0.9782879,3.0688217,2.4523635,-1.1209344,-0.64359087,-0.27149048,-6.4055805,2.653798,-1.5848104,-0.83248806,-2.032856,3.8927693,0.26388955,-6.5397887,0.65583175,0.2503424,-1.9493202,-2.8293412,3.6402936,1.7943857,0.61200505,-0.13025066,2.1882186,-0.006012211,-0.19068636,-0.6207134,-0.6169347,-0.8229741,1.0923707,0.48716202,2.89119,-7.519769,-1.0319632,-0.9821852,-0.43751252,1.0512092,4.11421,-2.265153,-2.4886525,-3.2811632,-1.4995105,-0.58312905,-2.0343924,-3.6006827,7.7389917,-5.74816,4.4723105,0.092141986,2.2872043,-0.80381215,-2.064175,-0.040678166,-1.7192787,2.6354034
172,Hoothoot,SCR,114,Basic Pokémon,,None/Missing,,70.0,{C},{L},{F},1.0,Triple Stab,●,10.0,Flip 3 coins. This attack does 10 damage for each heads.,1,3,3,4,-0.5650425,3.511637,-1.1064512,2.1418,0.76867545,-1.9854616,0.66489494,-1.0135387,-3.2795172,-0.14625527,0.38487735,0.0758131,-1.1465383,-0.22706822,2.6720107,-1.2516829,3.9673946,3.1918557,-1.9717857,-3.1260662,1.359361,-1.8128505,-1.0711957,-0.3722663,0.90832555,-0.12175688,-0.94524413,2.2133985,0.36283207,-1.5123339,-2.0528147,-2.4798913,2.6596959,-0.22719286,-3.09489,10.425676,1.3901355,1.8436372,4.2323265,0.9433181,-0.57084143,-2.371233,3.3370383,3.8029768,-1.8973901,8.835674,1.287852,1.622712,-1.3510265,-3.2933846,1.3992598,-6.2615614,-2.4510734,1.2430638,1.4023793,-3.4086525,2.6269493,-0.38075715,-0.7508519,0.49738145,3.7607918,0.41377476,1.0218545,-0.38986573,0.48734424,1.7291473,-0.62332654,0.59362465,5.733294,0.6061208,0.9418634,-2.1758394,0.91334563,-5.3263507,-1.4011974,3.0402436,0.7416223,-1.2310959,-4.4179907,-0.7159114,-4.55029,-0.9842095,-0.8696979,1.2071229,2.2030773,2.4752011,0.86557287,-4.4715977,3.3227437,1.0023185,-1.6473526,-5.51862,4.8023567,6.753921,4.4277267,-0.46443394,1.9886243,-0.97683465,0.10024659,-1.1802953,4.0225143,0.9841947,1.056575,-1.2730048,-1.310602,-0.7176874,0.7170817,-3.2568917,-2.7879393,-0.32595512,9.946056,-2.0278544,-1.1562248,-0.69243246,-0.5319268,0.35437143,-5.972993,-3.1500058,-0.11689877,-1.1756086,2.409236,0.735614,5.289975,-1.1192905,-2.534219,-0.11199389,1.4357814,-1.4320128
173,Noctowl,SCR,115,Stage 1 Pokémon,,None/Missing,Hoothoot,100.0,{C},{L},{F},1.0,[Ability] Jewel Seeker,,0.0,"Once during your turn, when you play this Pokémon from your hand to evolve 1 of your Pokémon, if you have any Tera Pokémon in play, you may search your deck for up to 2 Trainer cards, reveal them, and put them into your hand. Then, shuffle your deck.",6,3,3,4,-1.102145,1.240735,0.6320058,0.7871483,-0.5122663,1.0030159,0.42373818,0.09358517,-3.9681315,0.7365327,-2.1261978,-1.5853944,-0.4443504,-1.6523479,1.9635001,1.2678645,6.1214166,0.5790087,-3.4289083,-1.2594734,2.002263,-2.0252073,0.06421823,0.3286351,-0.9562431,-0.7077241,-0.24546318,0.33202878,0.030378234,-1.7374505,1.769296,1.4149863,2.5992503,0.48177022,-3.1352322,9.628319,1.2350776,3.364364,3.9151895,0.3992343,1.2250059,-1.1416209,-1.2150527,3.5836203,-0.08345987,4.6359606,-0.7477917,-0.13937998,-3.4677231,1.4308012,6.5897665,0.7808036,-1.765856,2.2699006,1.2012937,-3.6976473,-0.84285784,-1.3037134,1.0885108,3.48953,5.262629,-0.8787714,-0.41386688,0.8039168,1.5021821,1.2380904,-0.90141827,0.27792215,1.8531542,2.8474538,-0.71260965,-0.87196505,-1.0999237,-1.286159,2.1076918,0.75689197,0.9075188,-0.7133858,1.0658556,-0.6785596,0.8206592,0.27942148,2.9619002,0.047253154,-1.8147857,2.2824388,1.8674713,-3.722181,-0.490286,0.43003547,-1.8817651,-5.1630116,3.1358423,-0.10709085,-1.5485055,1.1945758,-4.801784,0.16299869,-1.8751433,-1.9018524,0.19459115,0.58844095,0.1122921,5.7381015,-0.1437446,-1.6544472,1.4444222,-2.4290152,-1.7727096,2.960182,7.8495665,-1.246662,-0.5919236,-2.8776639,-1.3750576,0.12026896,0.79223204,-2.0056326,2.7197354,-6.498295,3.4087393,-0.55018395,2.165338,1.0158422,-1.1729385,-2.1461513,0.7785515,-2.009529
173,Noctowl,SCR,115,Stage 1 Pokémon,,None/Missing,Hoothoot,100.0,{C},{L},{F},1.0,Speed Wing,●●,60.0,,6,3,3,4,-1.6730254,2.7444031,-0.2244725,3.354723,0.13327752,-5.5150194,0.67968976,-0.64834243,-5.2776065,2.6163697,2.5809321,-0.31004438,-0.66794974,-0.64086515,5.1963196,-0.16078326,4.0250797,-0.6061901,-1.7916312,-2.629654,0.04965097,-2.202279,1.5450052,-0.8664416,1.1525209,1.1878994,-1.1014746,-0.19187814,1.6380584,0.09367607,-0.5685719,-0.015253627,1.399934,1.8962674,-4.1746454,11.452476,2.2117913,4.7411966,3.595594,1.1705184,1.4937085,-1.7748535,1.5603933,3.6953557,0.4207659,5.6192856,0.06809544,0.9211129,-2.5199122,2.4819221,8.240123,-4.1585274,-4.1663866,0.94202524,1.0274419,-1.405433,1.4150368,-0.7928581,0.7916583,1.0662981,3.2002983,-0.23077218,-0.16310048,0.31727585,-2.4026158,1.5942323,-0.5462811,0.8193874,3.730325,1.8929774,0.03168732,-3.0483518,-1.5453976,-2.939748,0.33319125,2.7874897,0.62926334,-0.17178564,-1.6450822,0.15912765,-1.6857865,-0.005862413,0.14953463,0.522059,0.19187686,4.646771,2.3078609,-5.5264897,0.2452986,-0.35261032,-0.8514835,-4.300467,1.5819818,-0.30113655,-1.9506102,2.5106733,-3.2403612,0.028976327,0.3977011,-1.9474467,1.1688545,-0.27817118,1.0370209,3.529991,2.6317503,-4.494811,0.97826666,-0.78475213,-1.0357732,1.6075974,7.51241,-1.889696,-1.6308,-2.4121184,-2.6530402,0.9936279,-4.3819976,-2.9360871,5.8960385,-4.3556395,3.062325,-0.15470232,-0.19875492,-0.27397072,-1.5765884,-1.9661168,0.9950744,0.9693454
174,Fan Rotom,SCR,118,Basic Pokémon,,None/Missing,,70.0,{C},{L},{F},1.0,[Ability] Fan Call,,0.0,"Once during your first turn, you may search your deck for up to 3 {C} Pokémon with 100 HP or less, reveal them, and put them into your hand. Then, shuffle your deck. You can’t use more than 1 Fan Call Ability during your turn.",1,3,3,4,-0.045241628,1.9577832,1.3305302,-0.33550873,-0.7104565,2.4309633,-0.0661279,0.37398064,-2.0551174,1.3615203,-0.93521184,-0.33817586,-1.1984888,-1.9603001,-0.054922964,-0.8702444,2.173794,1.0337999,-2.9333332,-2.084274,0.7692349,-0.87903756,-1.8828932,0.36027354,-0.8764873,1.2831916,-1.384968,1.1637841,-0.0707182,-3.317334,-2.191884,0.03312803,1.2175018,-0.14580056,-1.790109,5.5519886,0.6326051,-1.1859665,3.8256767,-0.75609624,1.5512335,0.86494124,2.0332646,3.2022662,-1.7563776,3.8705783,-1.0798177,0.21324155,-2.251045,-2.1409464,2.344203,-2.6828759,-2.1208074,0.7499803,1.0396051,-4.119227,2.8756566,-0.9353164,-0.9759858,-1.0408407,5.5640635,0.80528086,0.8695816,0.31605107,2.5294158,-0.4441509,-0.20834856,0.29166114,1.4346508,0.47795138,-0.45344484,-0.76878905,0.834503,-1.6940092,0.19364202,0.38874516,-0.30454382,-0.1955511,-1.2201432,-2.1340015,0.9461344,-0.66124856,-1.967017,0.97249687,2.1486697,0.4659169,-0.49200845,-1.9632282,3.0796187,0.695991,-0.88509256,-3.7900815,3.9186184,3.8144772,3.2377193,0.52506083,3.8468318,-0.98208106,0.078438416,-0.6167285,1.1394131,2.7052057,1.0872858,1.7025633,-1.1673375,1.608194,1.507712,-3.1169255,-3.1812532,-0.030418972,5.2475796,-1.6568104,-0.48962477,-0.20809741,-2.0836558,-0.50233424,-3.8212857,-3.2413118,-2.8568957,-0.7834607,0.7126015,-0.1537714,4.0963626,0.1894091,-1.5153719,-1.4288393,1.1721916,-0.58957624
174,Fan Rotom,SCR,118,Basic Pokémon,,None/Missing,,70.0,{C},{L},{F},1.0,Assault Landing,●,70.0,"If there is no Stadium in play, this attack does nothing.",1,3,3,4,-2.1809611,2.4705188,0.2743985,5.2518635,-0.38047245,-2.5175202,0.448111,0.34137094,-5.4159675,0.78928715,3.853335,0.1870469,0.2925142,2.8491688,2.4787595,0.4579581,2.9504883,2.4807982,-2.9441695,-2.8708766,-0.3124572,-1.6279118,-0.108264744,-1.1398538,1.8397853,-1.1002538,-0.722659,1.7943856,1.10795,-1.4513166,-0.22643378,0.7011017,0.6778745,2.7752786,-5.892705,9.79935,1.9705614,4.954306,4.135573,0.06579132,-2.024534,-1.339744,2.4396932,4.2293496,-0.14871866,2.633817,2.1076212,1.6201606,-1.8844688,-0.37240687,5.5289006,-0.6747448,-4.8074503,0.63313663,-0.11090926,6.4464145,1.2001475,0.15757176,0.74837387,2.04502,1.872554,1.6540021,-0.29321,-0.6989541,0.35346684,1.8540289,0.17517717,1.9580611,4.4123178,1.1381886,0.14231211,-4.440333,-3.957128,-3.7143054,0.20695704,1.6499172,1.868322,-1.8036822,-1.1783873,-0.8785119,-3.2080715,2.369832,-0.90367687,-0.8982473,-1.8916676,2.9759603,0.7232041,-6.6505613,1.3936476,0.06509113,-1.3728623,-3.660774,2.735965,2.4641893,-1.7566893,0.7395483,-1.557728,0.24499513,-0.48790285,-0.8878549,0.37048236,-0.9458402,0.6264009,1.437288,2.9811332,-8.058233,-0.013027218,-0.6117772,-0.4856131,1.3354173,4.829009,-1.9233489,-2.3483205,-3.102331,-2.801101,-0.09185402,-0.7369052,-2.8696225,7.1116576,-7.739107,3.083405,0.41698575,0.45832342,-0.6325128,-0.9722161,-1.0046538,-0.6275441,2.4033277
175,Bouffalant,SCR,119,Basic Pokémon,,None/Missing,,100.0,{C},{F},,2.0,[Ability] Curly Wall,,0.0,"As long as you have at least 1 other Bouffalant in play, all of your Basic {C} Pokémon take 60 less damage from attacks from your opponent’s Pokémon (after applying Weakness and Resistance). The effect of Curly Wall doesn’t stack.",1,3,3,2,-1.4648025,1.1489766,-0.8946478,1.389266,0.12681575,0.059174854,-0.099331364,-0.20839244,-1.9813868,-0.91573685,-0.64472973,-0.00020799846,2.289063,1.0647938,1.6414304,0.629668,3.0409443,4.255163,-2.4528155,-1.7580743,0.56079316,-1.5523791,-1.5601193,0.96569324,-0.26542786,-2.030227,-0.9561877,1.5109645,0.5051735,-1.0940382,-1.570244,-0.94454485,1.0115747,0.24392457,-3.72707,5.862777,0.41566142,1.6492474,2.3686302,-0.010992462,-0.9953828,-1.76062,2.2161534,2.0097249,-0.9723522,7.5788364,0.3974881,-0.26139602,-2.5504506,-1.7927762,3.134908,-2.209622,-1.1460582,1.0330076,0.71510834,0.49241987,0.67406297,-1.2535002,0.88039637,1.709863,2.632968,0.60768205,1.6403896,-0.035892896,3.351745,0.41353518,-0.36581147,0.11290534,5.1530027,1.9808269,-0.7008352,-0.4791252,-0.7180545,-3.1472669,-0.056075275,0.7911455,0.9092433,-0.82698655,0.14389656,0.7046206,-1.9086593,0.6316202,-0.6283758,1.0190861,-1.3611625,1.5175573,0.5286351,-2.9156437,2.0740902,-0.24255395,-0.9390509,-4.164755,2.7616427,3.4971263,2.5414743,-0.72523624,0.3945647,-0.7065888,-1.0654676,-0.92221,0.6362097,0.82792914,0.7933719,1.5576789,0.020533875,-0.013355958,-0.11797808,-2.7209125,-2.3673034,0.21554723,5.426833,-1.1596571,-1.4868839,-1.6580559,1.5415049,-0.25773346,-1.6241689,-2.9851813,1.6603022,-4.814956,2.9234908,-0.67474955,3.8696609,-0.5648283,-1.7971406,-0.42383236,-0.20429023,0.13275914
175,Bouffalant,SCR,119,Basic Pokémon,,None/Missing,,100.0,{C},{F},,2.0,Boundless Power,●●●,130.0,"During your next turn, this Pokémon can’t use attacks.",1,3,3,2,-2.1445498,0.28754765,-1.1137786,4.988771,-1.4266796,-1.0819546,1.1966045,1.1006062,-5.9709477,-1.1797959,3.4280276,-0.12507091,1.1915963,4.9031806,1.1385627,0.87569755,3.1839385,2.779771,-4.08578,-1.67344,-0.049981873,-1.3157927,-2.153583,-2.4848058,3.0226798,-2.3946185,0.13886483,3.5887177,0.98109126,-2.953467,0.9354172,-0.15468046,0.91176957,3.1771517,-8.202608,10.512771,0.7488792,4.8713117,4.4005027,-0.594569,-3.0392976,-0.68531597,-0.81091946,4.5192056,-0.22393082,2.7280412,-0.4397339,2.8440232,-2.4355521,-2.705681,5.611101,-0.22586603,-4.8096704,1.6965402,-0.4450569,11.976512,0.18716434,0.009387907,1.4244881,3.0243227,3.0044303,2.0045033,0.51313514,-1.3056881,2.5528028,1.5253031,-0.033535823,2.5510886,7.495993,1.4344218,0.40152177,-3.9089184,-4.4120064,-3.6294453,1.3973405,1.7100345,2.7229507,-1.4083002,-0.40319914,-0.8315868,-4.8331265,2.8513594,-1.7747501,-1.3981551,-2.854129,3.3771567,-0.23246329,-6.6347637,1.8283215,0.24079573,-2.622127,-4.670704,3.5237334,2.4509218,0.040554,-1.4149053,-0.15367103,0.090349816,0.04593256,-0.26572126,-0.32654133,-0.37556583,-0.14626487,0.6644677,3.2307007,-6.468105,-0.9812882,-0.91810703,-0.55054545,0.8277728,2.2908332,-1.9534677,-2.5807152,-4.0064473,-0.76847947,-1.2275705,-0.3820456,-2.9664843,8.802507,-6.704043,4.6037154,0.22862098,4.5487957,-1.0309644,-1.5641085,-0.007781738,-2.0901713,1.9028037
176,Terapagos ex,SCR,128,Basic Pokémon,Pokémon ex,Tera(Stellar),,230.0,{C},{F},,2.0,[Tera],,0.0,"As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent’s).",1,11,3,2,-1.0977759,-0.5434881,-3.0590508,-0.17479144,-0.43191642,2.7986534,0.38059938,0.68861085,-3.5833142,-1.5945753,-0.19423243,-1.2544365,4.219552,1.396958,3.597415,1.5347106,4.2948227,3.073776,-1.916034,0.23375157,0.9554848,-0.059580117,-2.0594459,0.4216486,1.34701,-2.3093898,-0.9395934,1.7233857,-1.1455457,-0.1330709,-0.40336397,-0.23465875,2.9765792,0.024022946,-6.144613,8.043058,-0.2960709,1.896021,3.3764746,0.26111868,1.5930064,-2.838305,-2.2708292,2.626754,1.9946619,6.7801394,-3.215581,0.60376674,-2.7152405,0.4967228,6.0363107,-2.4918118,-1.2337812,2.3655238,1.5535117,3.9798162,-1.8105954,-1.646525,0.6797927,2.595199,3.5314026,0.3794313,1.7100362,2.130383,3.0043566,0.7665185,-1.4903042,0.090645745,11.153603,1.4118764,-1.3240758,-0.4104752,-2.192043,-2.8910286,-0.24540997,1.5873858,1.4639112,-0.5670952,0.8512217,2.5024374,-5.099954,0.8931677,-1.5984927,0.23475976,-3.2636023,3.001275,0.88303345,-4.0780582,-0.83267564,-0.30375427,-1.9359756,-6.3765173,3.877337,0.105875395,0.47420478,-1.6843532,-0.33900452,-0.22405438,0.29087144,-0.21670844,-1.3372433,-0.5620002,-0.99686885,-0.7243574,0.67515635,-0.5257099,-0.68781453,-0.13514271,-2.7977264,-1.6222504,2.5072565,-1.4235383,-2.5974538,-2.795313,2.0079293,-1.0594652,-1.4140447,-2.7852838,3.0783212,-3.806696,4.693692,-1.4211373,4.322933,-1.3928233,-1.9044262,-1.4358312,0.11807792,-1.6151977
